sample_id,trace_id,parent_folder,peak_count,mean_peak_amplitude,max_peak_amplitude,stimulus_capsaicin_100nM_has_peak,stimulus_capsaicin_100nM_max_height,stimulus_capsaicin_100nM_peak_time,stimulus_capsaicin_100nM_gradient_time,stimulus_capsaicin_100nM_max_gradient,stimulus_KCl_50mM_has_peak,stimulus_KCl_50mM_max_height,stimulus_KCl_50mM_peak_time,stimulus_KCl_50mM_gradient_time,stimulus_KCl_50mM_max_gradient,stimulus_KCl_75mM_has_peak,stimulus_KCl_75mM_max_height,stimulus_KCl_75mM_peak_time,stimulus_KCl_75mM_gradient_time,stimulus_KCl_75mM_max_gradient,sample_corr_global,stimulus_corr_capsaicin_100nM,stimulus_corr_KCl_50mM,stimulus_corr_KCl_75mM,group
1st_B2,1st_B2_6,run_real_data_20260318_174848_real_1st_B2_ica_mukamel_n_120,8,2.0715435652674854,5.944461087825316,True,5.944461087825316,99.98800023999519,99.9280014399712,0.19337201272368182,True,3.666834986914724,200.69598608027837,200.36599268014638,1.4447069751894883,True,1.708022628745781,301.82396352072954,301.19397612047754,1.7241077085221808,0.08569812779615271,0.05685975454171763,0.038012220974149094,0.042119796451914826,Control
1st_B2,1st_B2_7,run_real_data_20260318_174848_real_1st_B2_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.08569812779615271,0.05685975454171763,0.038012220974149094,0.042119796451914826,Control
1st_B2,1st_B2_8,run_real_data_20260318_174848_real_1st_B2_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.08569812779615271,0.05685975454171763,0.038012220974149094,0.042119796451914826,Control
1st_B2,1st_B2_9,run_real_data_20260318_174848_real_1st_B2_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.08569812779615271,0.05685975454171763,0.038012220974149094,0.042119796451914826,Control
1st_B2,1st_B2_10,run_real_data_20260318_174848_real_1st_B2_ica_mukamel_n_120,6,2.111724894467878,7.988152916436497,True,7.988152916436497,99.5080098398032,99.3580128397432,1.5637102458746892,True,1.8651110389111136,202.97594048119035,198.98602027959438,0.7995752532434929,True,0.8995889433405371,360.86278274434505,341.5431691366172,2.2266005867977534,0.08569812779615271,0.05685975454171763,0.038012220974149094,0.042119796451914826,Control
5th_B3,5th_B3_0,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,4,2.481357983087096,8.9915682812189,True,8.9915682812189,101.78796424071517,100.61798764024718,0.054067412032862465,False,,,,,False,,,,,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_1,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,9,1.7482150474601825,7.69944143937361,True,7.69944143937361,101.54796904061918,100.73798524029519,0.32324660840159253,True,0.424252522968606,269.6946061078778,215.30569388612227,0.6943816068469031,True,0.5588400289776857,301.52396952060957,301.49397012059757,0.3348317891372749,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_2,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,5,2.8306679290250893,5.911856741271971,True,5.157647621191981,103.19793604127916,98.9980200395992,0.36752927245272554,True,5.911856741271971,199.0160196796064,199.0160196796064,0.2086522445410305,True,0.38674435318692457,303.68392632147356,302.00395992080155,0.4303689714774328,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_3,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,5,1.5049767458889627,4.5368617711117185,True,4.5368617711117185,102.05795884082318,99.26801463970719,0.48819894863207247,False,,,,,True,0.7130947527125119,300.1439971200576,299.4840103197936,0.5030176068413562,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
5th_B3,5th_B3_4,run_real_data_20260318_174848_real_5th_B3_ica_mukamel_n_120,4,3.2638293068695043,6.541670820778306,True,2.740474016843436,101.24797504049918,99.5680086398272,0.12644053774702252,True,3.403450083313704,201.32597348053037,199.1060178796424,0.16971437619844967,True,0.36972230654257304,299.96400071998556,299.15401691966156,0.2249966115729466,0.10882812233571976,0.21129216160175943,0.1709758668088769,0.17584206356897975,Cytokine
